content,label,score,is_match,是否为“学习考察”新闻
12月22日，中国共产党上海市金山区第六届委员会第七次全体会议在区会议中心举行。全会以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大和二十届二中全会精神，深入学习贯彻习近平总书记重要讲话精神和中央经济工作会议精神，认真落实十二届市委四次全会精神和市委主要领导来金调研指示精神，认真总结2023年工作，全面部署2024年任务。。全会指出，习近平总书记亲临上海考察指导，对新征程上上海发展作出新的战略擘画，在上海社会主义现代化建设进程中具有十分重大的里程碑意义。十二届市委四次全会把习近平总书记擘画的宏伟蓝图细化成了指向性、操作性很强的施工图。要对标习近平总书记重要讲话精神，按照市委全会的部署要求，自觉把金山发展放到全市加快建成具有世界影响力的社会主义现代化国际大都市中谋划推动，以不折不扣、雷厉风行、求真务实、敢作善为的实际行动，切实把施工图高质量转化为实景画。。全会强调，高质量绘好实景画，要聚焦经济建设这一中心工作和高质量发展这一首要任务，增强目标牵引力、改革驱动力、开放带动力，以强劲的“笔力”抬升发展势能。要紧紧扭住产业转型这个核心，着力在做增量、优存量、促减量上下更大功夫，以浓重的“笔墨”诠释转型主题。要突出城市的人本价值，把人民城市建得更好，把数字赋能用得更足，把文化建设抓得更紧，把安全底线筑得更牢，以细腻的“笔法”提升治理质感。要大力弘扬伟大建党精神，抓常政治建设，建强干部队伍，夯实基层党建，持续正风反腐，以从严的“笔调”筑牢党建保证。。全会认为，今年以来，区委常委会坚持把学习贯彻习近平新时代中国特色社会主义思想作为全部工作的鲜明主题和贯穿始终的突出主线，全面贯彻落实党的二十大精神，深入学习贯彻习近平总书记考察上海重要讲话精神和对上海工作重要指示要求，认真落实十二届市委二次、三次全会精神和市委主要领导来金调研指示精神，在市委、市政府的坚强领导下，团结带领全区各级党组织、广大党员和干部群众，深入开展主题教育，扎实做好巡视巡察工作，持续夯实转型塑形“四梁八柱”，动能结构转换有了新突破，城乡融合发展有了新进展，人民生活品质有了新提升，民主法治建设有了新成效，加强党的建设有了新作为，各项事业取得新成就。。全会指出，做好明年工作，要以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大和二十届二中全会精神，深入学习贯彻习近平总书记考察上海重要讲话精神和中央经济工作会议精神，认真落实十二届市委四次全会精神和市委主要领导来金调研指示精神，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，围绕推动高质量发展首要任务和构建新发展格局战略任务，聚焦“南北转型”战略要求，突出“聚焦发展、聚力转型”工作主线，以科技创新为引领，以改革开放为动力，以国家重大战略为牵引，以城市治理现代化为保障，统筹扩大内需和深化供给侧结构性改革，统筹新型城镇化和乡村全面振兴，统筹高质量发展和高水平安全，切实增强经济活力、防范化解风险、改善社会预期，巩固和增强经济回升向好态势，在传统工业地区转型上树立新样板，在绿色低碳转型发展上勇当主力军，为全面推动“三个转型”金山新发展、加快打造“两区一堡”战略新高地、全力塑造“三个湾区”城市新形象而团结奋斗，为上海加快建成具有世界影响力的社会主义现代化国际大都市贡献金山力量。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,政府领导到其他城市考察学习或访问,0.0,False,否
共话情谊、共谋发展，崇明区党政代表团赴临沧考察东西部协作工作2023-11-27来源：崇明区人民政府 字号： 大中小。11月21日至23日，区委副书记、区长李峻率领崇明区党政代表团在云南省临沧市走村寨、入企业、访群众，实地考察对接东西部协作工作。李峻指出，要深入贯彻落实习近平总书记关于深化东西部协作的重要指示精神，对照中央和市委、市政府的新部署、新要求，以更高的标准、更强的担当、更新的作为，用心用情用力做好东西部协作工作，立足实际把工作落实好、把优秀成果巩固好、把深厚情义呵护好，为对口帮扶工作赋能添彩。。云县茂兰镇安乐村曾是茶马古道上的一个重要驿站，近年来立足茶马文化特色禀赋，投入900万元沪滇项目资金，以“茶马古道、印象安乐”为主题，通过创新举措、整合资源、聚合项目，以点串线、以线带面，走出了一条党建引领示范促增收的乡村振兴之路。代表团一行边走边看，听取了关于乡村振兴示范点的建设介绍，对沪滇协作项目落实情况进行深入了解。李峻对云县落实沪滇项目、推进乡村振兴工作给予肯定，希望两地加强沟通协作，坚持以人民为中心，持续开创更加幸福美好的生活，争取把安乐村打造成为沪滇协作的典范。。代表团一行来到凤庆县，实地考察了凤山镇安石村和勐佑镇勐佑村。安石村位于凤庆县城西北部，是远近闻名的“中国滇红第一村”。该村实施对口帮扶建设项目，建成世界名优种茶园，改扩建道路，助力滇红产业发展。勐佑村通过沪滇项目，实施“醉美十二坊”和美乡村风貌提升，群众自主创业，打造餐厅、酒吧、特色美食街区等，推动镇域产业多样化，拓宽收入渠道，户均增收2200多元。李峻指出，特色产业发展是乡村振兴的重中之重，要更好依托沪滇项目，立足本地优势资源，以更加务实的举措、有力的行动，努力推动巩固拓展脱贫攻坚成果同乡村振兴有效衔接。。在双江县，代表团一行考察了勐勐镇大荒田村及沙河乡景亢村。大荒田村是一个多民族集聚的村寨，主要粮食作物为水稻、玉米、蔬菜，经济作物为火龙果、甘蔗、晚熟芒果、坚果等。沪滇项目的实施，进一步改善了大荒田村公共服务和基础设施条件，夯实了群众稳定增收致富的产业基础。景亢村在不断创新社会治理模式的同时，持续完善旅游要素，大力发展乡村旅游，开启了“景美民富人和”的新模式。李峻指出，脱贫摘帽不是终点，站在新起点上，崇明区将立足当地特色资源，助推更多东西部协作项目落地落实，深化产业、人才、组织、劳务协作等领域的交流空间，促进两地实现合作共赢。。临翔区凤翔街道中山村气候温暖湿润，适宜竹子生长。在沪滇协作项目资金的支持下，该村建设了中山村乡村振兴示范村和采摘园项目，建成中山村竹编加工中心和竹艺馆，吸引多方游客前来打卡观光，产生了较好的经济效益和社会效益。在临翔区蚂蚁堆乡蚂蚁堆村咖啡加工厂，工人们正在分离咖啡果、拣选咖啡豆、制作挂耳咖啡，一派忙碌的景象。该区域形成了一个集茶叶、咖啡加工于一体的茶叶咖啡加工园，带动周边村民就业致富，产业发展蒸蒸日上。李峻表示，当地产业很有特色，通过学习考察，再次感受到临沧日新月异的发展变化。下一步，崇明、临沧两地要更好深化对接、携手并进，在提升产业现代化水平上优势互补，在新征程上共同谱写沪滇协作新篇章。。崇明区委常委、区纪委书记、区监委主任沈雪峰，区人大常委会副主任范洪耀，副区长宋学梅，区政协副主席瞿英；临沧市副市长杨志厅参加相关考察。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,政府领导到其他城市考察学习或访问,0.0,True,是
虹口区学习贯彻习近平新时代中国特色社会主义思想主题教育读书班暨专题党课举行2023-09-22来源：虹口区人民政府 字号： 大中小。李谦指出，习近平总书记考察上海和视察虹口重要讲话精神以及重要指示要求，集中体现了习近平新时代中国特色社会主义思想蕴含的立场观点方法，具有鲜明的科学性、时代性、实践性、人民性，对虹口做好各项工作具有极强的理论指导和实践意义。全区上下必须深刻领悟、深学细照，在入脑入心、融会贯通、真信笃行上下功夫，在深化、内化、转化上持续用力，切实将党的创新理论充分融入虹口发展实际，将思想伟力转化为推动虹口高质量发展的强大力量。。李谦强调，要深刻领会总书记对上海发展的战略定位，坚定不移推进高水平改革开放。在思想上，要坚定践行“四个放在”的政治要求，放大格局、放长眼量，跳出虹口看虹口，立足全球看虹口，在服务大局中发展虹口。在战略上，要坚定强化资源配置功能，全面提升区域对全球资源的承载能力和配置能力，增强区域发展的核心动能和竞争优势。在行动上，要坚定推进高水平改革开放，对标国际一流、最高标准，进行更深层次、更宽领域、更大力度的全方位高水平开放，打造新时代都市发展新标杆。。李谦强调，要深刻领会总书记对经济高质量发展的系统部署，全力打造中国式现代化重要展示窗口。坚持发展第一要务，牢记总书记对上海经济发展、对虹口航运发展的重要指示，坚定不移做大做强“北外滩”这个核心引擎，坚定不移构建现代化产业体系，坚定不移增强科技创新发展动能，创新推动发展方式、产业结构和增长动能加快转变，推动虹口全域高质量发展。。李谦指出，要深刻领会总书记对虹口的殷殷嘱托，深入践行人民城市重要理念。坚持以人民为中心的发展思想，聚焦人民群众急难愁盼问题，用心用情用力想实招、办实事，把品牌特色做得更响亮，把民生供给做得更扎实，把城区治理做得更完善，不断满足人民群众对美好生活的向往。。李谦指出，要深刻领会总书记对“文化三地”的殷切期待，着力提升城区发展软实力。以高度的历史自信、文化自信，保护好利用好文化资源，传承赓续城市文脉，厚植城市精神品格，打响鲁迅文化品牌，坚持把握好民族性，凸显好国际性，实现好人民性，彰显好时代性，运用好融合性，切实推动文化资源优势转化为发展优势。。李谦强调，要深刻领会总书记对党建引领的鲜明要求，不断提升党建质量和水平。不断增强党员意识、党的意识，忠诚拥护“两个确立”、坚决做到“两个维护”，深化全面从严治党战略方针，进一步强化思想建设，强化基层党建，强化全面从严，强化队伍建设，努力创造无愧于党的诞生地的党建业绩，为上海现代化建设提供坚强有力的政治保障。。本次读书班暨专题党课设主会场和视频分会场。市委第一巡回督导组成员；全体区领导；区委巡察组组长，区委主题教育领导小组成员，各部门、各街道、各单位党政主要负责同志及其他班子成员等参加会议。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,不属于政府领导到其他城市考察学习的新闻,0.6640886811511986,False,否
打造人民群众满意的人民城市新典范！奉贤区委书记李政调研奉贤新城重大项目推进情况2022-11-03来源：奉贤区人民政府 字号： 大中小。城市品质，人民至上。11月2日上午，奉贤区委书记李政先后走进言子书院建设工地、中粮文体中心，调研奉贤新城重大项目推进情况。李政强调，要把学习贯彻党的二十大精神与学习习近平新时代中国特色社会主义思想紧密结合起来，与深入贯彻习近平总书记考察上海重要讲话精神紧密结合起来，与落实市第十二次党代会精神和五届区委四次全会精神紧密结合起来，围绕“四新四大”工作路径，持续聚焦“新城发力”，加快功能导入、能级提升，努力打造人民群众满意的人民城市新典范。。言子书院，作为奉贤打造南上海中央公园中的重要组成部分，是奉贤新城面向未来发展的又一张城市名片。李政指出，习近平总书记在党的二十大报告中明确提出，要坚持人民城市人民建、人民城市为人民，打造宜居、韧性、智慧城市。各地区、各部门要深刻领会精神实质，立足南上海中央公园总体规划布局，充分发挥中央林地生态优势、贤美文化独特优势，坚持“功能至上、内容为王”，广纳各方智慧，汇聚各方力量，高标准做好文化展示、活动策划及商业配套，充分凸显时代性、现代性和引领性，让建筑可欣赏、可阅读、可休憩、有温度，切实将言子书院打造成为新江南文化教育实践基地，成为上海红色文化、海派文化、江南文化创造性转化、创新性发展高地。。中粮文体中心，相邻大型住宅社区，是一个公共文化空间，承载着人民群众对美好生活的向往。李政指出，要深入践行“人民城市”重要理念，坚持问需于民、问计于民，探索开展“人民建议”征集行动，切实找到工作发力点和群众需求点的最佳结合点，以“共建共治共享”共同推动项目早日启用。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,不属于政府领导到其他城市考察学习的新闻,0.8988378872306699,False,否
赵克志在重庆调研时强调 牢记初心使命 忠诚履职尽责 扎实做好新中国成立70周年大庆安保维稳工作。新华社重庆6月29日电 国务委员、公安部部长赵克志27日至28日在重庆调研时强调，要深入学习贯彻习近平总书记在全国公安工作会议上和重庆考察时的重要讲话精神，增强“四个意识”、坚定“四个自信”、做到“两个维护”，精心组织“不忘初心、牢记使命”主题教育，深入推进“践行新使命、忠诚保大庆”实践活动，突出政治建设、加强理论武装，牢记初心使命、忠诚履职尽责，扎实做好新中国成立70周年大庆安保维稳工作，以优异成绩庆祝新中国成立70周年。。赵克志认真查看了重庆长江、嘉陵江水域治安管理情况，并来到重庆市公安局渝中区分局大阳沟派出所、市公安局指挥中心，详细了解学习贯彻全国公安工作会议精神和主题教育开展情况。赵克志充分肯定了在市委市政府的正确领导下，重庆公安工作取得显著成绩。他要求，要深入学习宣传贯彻全国公安工作会议精神，不折不扣落实好习近平总书记重要指示精神和党中央决策部署。要毫不动摇地坚持党对公安工作的绝对领导，坚决服从党的命令、听从党的指挥。要保持斗争精神、提高斗争本领，严密防范、严厉打击境内外敌对势力各种渗透颠覆破坏活动，坚决维护国家政治安全。要全力维护安定和谐的社会局面，依法打击整治影响群众安全感的突出问题，在更高水平上推进重庆平安建设。要趁势而上推进公安改革，着力提高公安工作整体效能和核心战斗力。要坚持政治建警、全面从严治警，坚持严管和厚爱相结合，锚定“四个铁一般”标准，着力锻造高素质过硬公安铁军。,不属于政府领导到其他城市考察学习的新闻,0.5107214889351164,False,否
3月25日上午，2024年宝山区基层大培训集中开班式举行，深入学习贯彻习近平总书记考察上海重要讲话精神，全面落实《上海市干部教育培训规划（2023-2027年）》相关要求，加强基层治理骨干队伍一体化建设，努力打造一支与宝山建设“一地两区”战略目标相匹配的高素质基层干部队伍。区委书记李晨昊出席开班式并作开班动员讲话，区委常委、组织部部长徐静主持开班式。。李晨昊指出，基层是党的执政之基、力量之源，基层党组织是党的全部工作和战斗力的基础，基层干部是党的执政大厦“地基中的钢筋”。八届区委七次全会上，进一步明确了宝山转型发展的施工图，落实“两个成为”、打造“一地两区”、加快“三个转型”，发展“六大产业”、推动“三箭齐发”，建设“四个城区”。施工图已经明确，关键在落地。基层党组织是推动政策部署贯彻落实的“最后一公里”，基层干部是推动重点任务落实的“绝大多数”，完成目标任务离不开基层干部的共同努力。特别是“四个城区”建设将主要由街镇全面承担，基层干部治理能力的提升成为重中之重。。李晨昊强调，要提高站位、认清形势，深刻认识宝山建设“四个城区”的重要意义。要深刻认识到，这是加快推进“北转型”、建设“一地两区”的现实需要。要走好转型发展之路，实现高质量发展，不仅要有经济上的繁荣繁华，也要有市容环境的宜居宜业。要对标国际一流城市，把中心城区作为追求目标，积极借鉴智慧经验，更好地集世界之智、学各地之长、创宝山之新。要深刻认识到，这是推进城市治理能力现代化的重要实践，是宝山加强城市精细化治理、推进城市治理现代化建设的有力抓手。要不断强化党建引领基层治理，打通城市神经末梢，从小事抓起、从细节入手，下绣花功夫，抓精细化管理。要深刻认识到，这是顺应群众美好生活期盼的必然要求。要突出群众导向，始终坚持问需于民、问计于民、问效于民，持续推动政策向民生倾斜、资源向民生倾斜、服务向社会覆盖，用一点一滴变化，用桩桩件件民生实事，让群众真切体验到发展热度、治理力度、民生温度。基层干部要抓好推动落实，努力让“四个城区”建设的路径更清晰、效果更明显、群众感受度更高。。李晨昊强调，要强化功能、发挥优势，全力推动宝山“四个城区”建设。要更好发挥政治建设的统领作用，强化政治引领，切实把党的政治优势、组织优势、密切联系群众优势转化为治理优势，以更好实现推动发展、服务群众、凝聚人心、促进和谐。要更好发挥组织动员的引领作用，健全“上下贯通、执行有力”的基层组织体系，充分发挥党组织融合、凝聚、统筹作用。要坚持问需于民，扎实练就走访基本功，走出“深度”、访出“温度”，不断提升群众的幸福感和满意度。要助力提升城市功能品质，聚焦深入推进“民心工程”、基层治理“六大计划”，推动基层党建工作与城市发展同频共振。要激活社区活力，将“美好社区”建设的“小齿轮”挂上“四个城区”建设的“大齿轮”。要更好发挥破题攻坚的推动作用，合力打通裉节堵点，不断深化上下联动、一体行动、高效运转的区、街镇、居村三级党组织联动体系建设。要加强资源整合，穿透市场壁垒、行政藩篱。要推动共建共治共享，建立健全党组织领导下的居民自治机制、民主协商机制、群团带动机制和社会参与机制，有效消除分歧、达成共识。。开班式上，市委组织部组织二处处长贾超围绕“学习贯彻习近平总书记考察上海重要讲话精神增强超大城市基层党组织政治功能和组织功能”作专题讲座。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,其他,0.8211691388202165,False,否
习近平总书记关怀建设者宜居安居问题 让基层干部深深感受为民情怀 紧贴民心 让城市更有温度更具魅力。杨浦区长白228街坊焕新回归，成为城市更新叠加“15分钟社区生活圈”的样板街坊，从长白一村搬离的老邻居们一路走一路赞叹“老灵老灵”。记者 蒋迪雯 摄（资料图片）。习近平总书记在上海考察时强调，要全面践行人民城市理念，充分发挥党的领导和社会主义制度的显著优势。要把增进民生福祉作为城市建设和治理的出发点和落脚点，打通服务群众的“最后一公里”，认真解决涉及群众切身利益的问题。。上海广大干部群众纷纷表示，要认真学习贯彻习近平总书记重要讲话精神，全面践行人民城市理念，把增进民生福祉作为城市建设和治理的出发点和落脚点，让上海这座城市更有温度、更具魅力。。一座有温度的城市，应该老有所养、幼有所育、病有所医、住有所居。践行人民城市理念，必须织就更密更牢的民生保障网。。社会保障体系是人民生活的安全网和社会运行的稳定器。上海市社保中心表示，将围绕健全社会保障体系的重大战略部署，全面落实养老、工伤政策，确保各项社保待遇按时足额发放，守好百姓的“钱袋子”；强化智慧赋能，落实“一网通办”改革要求，深入推进社保业务“智慧好办”；着力打造“民申社”对外经办服务品牌，改进服务模式，不断增强人民群众的获得感、幸福感、安全感。。从长护险到“沪惠保”，近年来，上海医保部门积极回应民之所盼，推动医疗保障事业高质量发展。上海市医保局待遇保障处处长姚红介绍，未来将持续优化完善基本医保政策，提升长护险服务能级，做优做强“沪惠保”品牌，满足市民多层次、多样化医疗保障需求。。就业是最基本的民生。“习近平总书记考察上海重要讲话，为做好新时期就业工作指明了前进方向、提供了根本遵循。”上海市人社局副局长张岚表示，上海人社部门强化就业优先政策，精准帮扶高校毕业生、农民工等重点就业群体，持续完善“15分钟就业服务圈”、零工市场等就业公共服务体系，努力推动上海率先实现高质量充分就业。。当前，新业态经济迅猛发展，外卖配送员、快递员、网约车司机等新就业群体大量涌现。如何维护新就业形态劳动者合法权益？市人社局工伤福利保险处工作人员冯斌介绍，上海通过深入实施职业伤害保障试点，落实平台企业责任，通过实施按单计费、每单必保、每人必保模式，保障遭受事故伤害的新就业群体及时获得医疗救治和经济补偿。。为人民提供全方位全周期健康服务，是广大医务工作者的奋斗目标和价值追求。上海申康医院发展中心党委书记赵丹丹表示，申康中心党委将全面加强高水平医院建设、高品质医疗服务、高标准临床创新、高效能医院治理，为本市更好发挥先行探路、引领示范、辐射带动作用，贡献市级医院力量。。优化养老服务，强化兜底保障，上海正不断努力。上海市民政局养老服务处处长娄国建表示，要持续推进养老机构功能提升，深化社区嵌入式养老服务，大力发展社区助餐、托养、认知障碍照护等服务，推进农村养老服务提升行动，持续扩大有效供给。。上海市教委托幼工作处处长孙鸿表示，总书记的重要讲话，坚定了我们努力实现“幼有善育”的信念。“我们将构建托育服务15分钟生活圈，增加总计不少于1万个公办幼儿园托班和社区托育‘宝宝屋’托额，惠及更多家庭。”。“要对残疾人特别关心、特别关注。”上海市民政局残疾人福利处处长孙晓红说，上海将不断完善残疾人两项补贴等社会保障制度，提高残疾人的生活水平。扎实推进本市困难重度残疾人养护机构建设，提升残疾人公共服务均等化水平，同时继续推进康复辅具社区租赁服务工作，不断提升残疾人的生活质量。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,其他,0.7944411295779683,False,否
7月8日上午，黄浦区委理论学习中心组（扩大）学习会召开，区委书记杲云主持会议并讲话。。学习会邀请上海社会科学院党委书记、研究员、博士生导师权衡作深入学习贯彻市第十二次党代会精神专题辅导报告。权衡围绕市第十二次党代会精神，重点突出上海未来五年发展的宏伟蓝图，为黄浦党员干部作了一场生动的专题辅导报告。报告内容翔实、观点独特，对深刻领会、准确把握党代会报告的精神和内容，更好推动党代会精神在黄浦落地见效具有很强的现实指导意义。。杲云在讲话中指出，要充分认识学习宣传贯彻市党代会精神的重大意义。市第十二次党代会全面贯彻习近平新时代中国特色社会主义思想，深入贯彻习近平总书记考察上海重要讲话精神，回顾总结了过去五年上海各项事业取得的历史性成就，深刻分析了当前面临的各种风险挑战，擘画了未来五年发展的宏伟蓝图，具有很强的政治性、时代性、战略性和实践性，是指导当前和今后一个时期上海全面建设社会主义现代化国际大都市的行动纲领。全区各级党组织和广大党员干部要以高度的政治自觉、思想自觉和行动自觉，切实把党代会精神学习好、宣传好、贯彻好、落实好，奋力开创黄浦经济社会高质量发展的新局面。。杲云强调，要迅速掀起学习宣传贯彻市党代会精神的热潮。全区上下要把学习宣传贯彻市党代会精神作为当前和今后一个时期的重要政治任务，切实把思想和行动统一到党代会精神上来，把智慧和力量凝聚到落实党代会确定的各项目标任务上来。要切实加强组织领导。各级党委（党组）要结合自身实际作出专题部署，精心组织实施，确保党代会精神在黄浦落地落实。要层层抓好学习培训。把学习市党代会精神作为各级各类干部培训的重要内容，教育引导广大党员干部深刻领悟市党代会精神的精髓要义，真正把党代会精神融入到思想里、体现在行动上、落实到工作中。要精心组织宣讲宣传。举办专题辅导报告，邀请专家学者深入解读党代会精神；发动本区出席市党代会的代表和全区理论宣讲骨干，深入基层开展多种形式的党代会精神宣讲；发挥区融媒体中心和各类政务新媒体作用，加强主题宣传策划，掀起学习热潮。。杲云要求，要以实际工作成效推动市党代会精神走深走实。各级党委（党组）要把学习贯彻市党代会精神与做好当前工作相结合、与完成全年目标任务相结合，切实把市党代会描绘的宏伟蓝图转化为具体的路线图、施工图，更加奋发有为地推动黄浦各项事业发展向前。要统筹抓好疫情防控和经济社会发展，深入开展“防疫情、稳经济、保安全”大走访大排查，全面了解、帮助解决企业发展面临的困难和问题，持续打好政策“组合拳”，千方百计稳住市场主体，全力推动区域经济尽快恢复和重振。要深入践行人民城市理念，坚持把最好的资源留给人民、用优质的服务造福人民，紧密结合民心工程、养老服务等重点工作，把群众工作做实、做深、做细，将破解民生难题付诸实践、见诸行动、取得实效。要大力弘扬伟大建党精神，充分彰显黄浦作为党的诞生地、初心始发地、伟大建党精神孕育地所在区的特殊使命担当，不断提高党的建设质量和水平，全力打造党的建设新高地，共同把共产党人的精神家园守护好、建设好。。会上，区委副书记、区长沈山州，区人大常委会主任韩顺芳，区政协主席陈志奇，区委副书记李忠兴围绕学习贯彻市第十二次党代会精神，结合各自工作实际作了交流发言。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,其他,0.883613915282737,False,否
2月20日下午，市药品监管局党组书记、局长徐徕，党组成员、副局长张清一行赴上海罗氏制药有限公司（以下简称罗氏制药）、诺华（中国）生物医学研究有限公司（以下简称诺华中国）开展实地调研，浦东新区区委常委、副区长吴强，国家药监局药品长三角分中心主任杨进波等参加调研。。调研过程中，徐徕一行详细了解两家企业创新药物研发进展情况，认真听取诉求及建议，现场研究部署解决方案，并鼓励企业进一步增强信心、抢抓机遇，更好地向总部传递上海的营商温度和开放决心，进一步加大投资信心；发挥龙头药企带动作用，瞄准新方向新赛道深化在沪研发生产布局，更好地融入和推动上海生物医药产业高质量发展。徐徕表示，市药监部门将深入学习贯彻习近平总书记考察上海重要讲话精神和市2024年优化营商环境大会精神，一如既往地关心支持企业创新发展，协同相关部门提供必要的药监政策支持和技术服务保障。。市药品监管局有关处室负责同志，浦东新区市场监督管理局、张江管理局相关负责同志以及浦东新区科经委有关处室负责同志陪同调研。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,不属于政府领导到其他城市考察学习的新闻,0.5241267062148177,False,否
虹口区十七届人大五次会议举行第二次全体会议，听取区人大常委会、两院工作报告2024-01-19来源：虹口区人民政府 字号： 大中小。1月18日上午，区十七届人大五次会议举行第二次全体会议，听取区人大常委会工作报告、区人民法院工作报告和区人民检察院工作报告。。大会由主席团常务主席李谦主持，其他主席团常务主席朱勤皓、胡军、李佳玉、谢海龙、谢榕榕、谢春毅等在主席台前排就座。吕鸣、吴延风等区领导也在主席台就座。。关于2023年工作，报告指出，一年来，区人大常委会坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大精神和中央人大工作会议精神，深入学习贯彻习近平总书记考察上海重要讲话精神，认真学习贯彻习近平法治思想、习近平总书记关于坚持和完善人民代表大会制度的重要思想以及对人大工作的重要指示批示精神，在区委的坚强领导下，坚持党的领导、人民当家作主、依法治国有机统一，团结和依靠区人大常委会组成人员和全体区人大代表，围绕中心，服务大局，发展全过程人民民主，依法履职尽责，主动担当作为，为虹口加快建设“上海北外滩、都市新标杆”，打造中国式现代化重要展示窗口作出了积极贡献。全年共举行常委会会议9次、主任会议14次，听取审议议题125项，作出决定、决议8个，组织开展专题询间、专项调研、执法检查、代表视察、上下联动68项，补选20名市、区人大代表，任免国家机关工作人员63人次，组织18人次进行了宪法宣誓，全面完成了区十七届人大三次会议确定的任务，有效发挥了地方国家权力机关的职能作用。。关于2024年工作，报告指出，今年是新中国成立75周年，是实现“十四五”规划目标任务的关键一年，也是人民代表大会制度建立70周年。区人大常委会将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大和二十届二中全会精神，深入学习贯彻习近平法治思想、习近平总书记关于坚持和完善人民代表大会制度的重要思想和全过程人民民主重大理念，认真贯彻落实习近平总书记重要讲话精神，在区委的领导下，围绕中央、市委和区委的工作部署，高站位服务中心大局、高质量履行法定职责、高水平凝聚代表力量、高效能加强自身建设，充分发挥人大制度在实现全过程人民民主中的重要制度载体作用，为加快建设“上海北外滩、都市新标杆”，打造中国式现代化重要展示窗口贡献人大智慧、体现人大作为。。区人民法院院长肖凯作法院工作报告。报告指出，2023年，虹口法院坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平法治思想，全面贯彻党的二十大精神，在区委的领导下，在区人大及其常委会的监督下，在上级法院的指导下，在区政府、区政协和社会各界的关心支持下，坚持服务大局、公正司法、为民司法，忠实履行宪法和法律赋予的职责，各项工作取得新成效。2024年，区人民法院将重点抓好五个方面工作。一是围绕中心大局，谋划推进司法服务举措。二是聚焦主责主业，助推城区治理现代化。三是践行为民司法，保障人民群众安居乐业。四是深化数字改革，推进审判体系现代化建设。五是坚持政治引领，打造高素质过硬法院队伍。。3.如果您需要取消订阅功能，可以通过点击邮件中的取消订阅按钮，确认要取消的信息类别即可。,其他,0.9911841422359384,False,否
